ACK_ID,ROW_ORDER,PROVIDER_FAIL_NAME,PROVIDER_FAIL_EIN,PROVIDER_FAIL_US_ADDRESS1,PROVIDER_FAIL_US_ADDRESS2,PROVIDER_FAIL_US_CITY,PROVIDER_FAIL_US_STATE,PROVIDER_FAIL_US_ZIP,PROVIDER_FAIL_FOREIGN_ADDRESS1,PROVIDER_FAIL_FOREIGN_ADDRESS2,PROVIDER_FAIL_FOREIGN_CITY,PROVIDER_FAIL_FOREIGN_PROV_ST,PROVIDER_FAIL_FOREIGN_CNTRY,PROVIDER_FAIL_FORGN_POSTAL_CD,PROVIDER_FAIL_SRVC_CODE,PROVIDER_FAIL_INFO_TEXT
"20191010132720P030066235185001",1,,,,,,,,,,,,,,,
"20191010133946P030047549901001",1,,,,,,,,,,,,,,,
"20191010134343P030066288913001",1,,,,,,,,,,,,,,,
"20191010140432P030069775127001",1,,,,,,,,,,,,,,,
"20191010141405P030047627549001",1,,,,,,,,,,,,,,,
"20191010141643P030066389137001",1,,,,,,,,,,,,,,,
"20191010142531P030069850135001",1,,,,,,,,,,,,,,,
"20191010144155P040046626061001",1,,,,,,,,,,,,,,,
"20191010144657P040072654215001",1,,,,,,,,,,,,,,,
"20191010150018P030066576465001",1,,,,,,,,,,,,,,,
"20191010150119P040072719431001",1,"DISCOVERY BENEFITS","900058554","4321 20TH AVE SW",,"FARGO","ND",58103,,,,,,,,
"20191010150238P030066586417001",1,,,,,,,,,,,,,,,
"20191010150400P040072725271001",1,,,,,,,,,,,,,,,
"20191010151521P030003444341001",1,,,,,,,,,,,,,,,
"20191010151828P040073165521001",1,,,,,,,,,,,,,,,
"20191010153611P030066709953001",1,,,,,,,,,,,,,,,
"20191010153636P040072811879001",1,,,,,,,,,,,,,,,
"20191010153922P040072817143001",1,,,,,,,,,,,,,,,
"20191010154712P040072840119005",2,"BERTINI CONSULTING GROUP, INC","261463863",,,,,,,,,,,,,"SERVICE PROVIDER DID NOT CONFIRM AMOUNT OF INDIRECT COMPENSATION, IF ANY, RECEIVED IN RELATION TO THE PLAN."
"20191010154712P040072840119005",1,"BLUE CROSS BLUE SHIELD",,"3350 PEACHTREE ROAD NE",,"ATLANTA","GA",30326,,,,,,,,"SERVICE PROVIDER DID NOT CONFIRM AMOUNT OF INDIRECT COMPENSATION, IF ANY, RECEIVED IN RELATION TO THE PLAN."
"20191010155220P030070182647002",1,"BERTINI CONSULTING GROUP, INC","261463863",,,,,,,,,,,,,"SERVICE PROVIDED DID NOT CONFIRM THE AMOUNT OF INDIRECT COMPENSATION, IF ANY, RECEIVED FROM THE FUND."
"20191010155246P030047905325001",1,,,,,,,,,,,,,,,
"20191010155350P030066746017001",1,,,,,,,,,,,,,,,
"20191010160425P030070219751001",1,,,,,,,,,,,,,,,
"20191010160453P040072902535001",1,,,,,,,,,,,,,,,
"20191010160745P030066780289004",1,"WELLS FARGO",,"420 MONTGOMERY STREET",,"SAN FRANCISCO","CA",94104,,,,,,,,"SERVICE PROVIDER FAILED TO PROVIDE INFORMATION FOR THE AMOUNT OF INDIRECT COMPENSATION, IF ANY."
"20191010160745P030066780289005",2,"BROOKFIELD CAPITAL PARTNERS",,"200 VESEY STREET, 15TH FLOOR",,"NEW YORK","NY",10281,,,,,,,,"SERVICE PROVIDER FAILED TO PROVIDE INFORMATION FOR THE AMOUNT OF INDIRECT COMPENSATION, IF ANY."
"20191010160745P030066780289005",1,"WELLS FARGO",,"420 MONTGOMERY STREET",,"SAN FRANCISCO","CA",94104,,,,,,,,"SERVICE PROVIDER FAILED TO PROVIDE INFORMATION FOR THE AMOUNT OF INDIRECT COMPENSATION, IF ANY."
"20191010162323P040073319345005",5,"JEFF CROTHERS",,"4160 DUBLIN BLVD, STE. 400",,"DUBLIN","CA",94568,,,,,,,,"TRUSTEE RETIRED AND DID NOT RESPOND TO REQUEST FOR AMOUNT OF INDIRECT COMPENSATION RECEIVED, IF ANY."
"20191010162323P040073319345005",4,"MC CREDIT PARTNERS",,"640 FIFTH AVENUE, 18TH FLOOR",,"NEW YORK","NY",10019,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE AMOUNT OF INDIRECT COMPENSATION RECEIVED, IF ANY."
"20191010162323P040073319345005",3,"MCMORGAN AND COMPANY",,"ONE FRONT STREET, SUITE 500",,"SAN FRANCISCO","CA",94111,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE AMOUNT OF INDIRECT COMPENSATION RECEIVED, IF ANY."
"20191010162323P040073319345005",2,"IFM GLOBAL INFRASTRUCTURE FUND","980569684",,,,,,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE AMOUNT OF INDIRECT COMPENSATION RECEIVED, IF ANY."
"20191010162323P040073319345005",1,"BLACKROCK INSTITUTIONAL TRUST CO","943112180",,,,,,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE AMOUNT OF INDIRECT COMPENSATION RECEIVED, IF ANY."
"20191010172650P030066962849001",1,,,,,,,,,,,,,,,
"20191010191039P030048144109001",1,,,,,,,,,,,,,,,
"20191010201817P040047211693001",1,,,,,,,,,,,,,,,
"20191011011819P030070970295001",1,,,,,,,,,,,,,,,
"20191011071133P040074405623001",1,,,,,,,,,,,,,,,
"20191011071233P040074406487001",1,,,,,,,,,,,,,,,
"20191011071928P030071332167001",1,,,,,,,,,,,,,,,
"20191011072137P040074415127001",1,,,,,,,,,,,,,,,
"20191011073051P030067702401001",1,,,,,,,,,,,,,,,
"20191011075437P030071394823001",1,,,,,,,,,,,,,,,
"20191011082913P040074555223001",1,,,,,,,,,,,,,,,
"20191011083836P040074717089001",1,,,,,,,,,,,,,,,
"20191011084058P040074592903001",1,,,,,,,,,,,,,,,
"20191011084405P030071507239001",1,,,,,,,,,,,,,,,
"20191011085813P030071542279001",1,,,,,,,,,,,,,,,
"20191011090700P030049285485001",1,,,,,,,,,,,,,,,
"20191011092044P040074686999001",1,,,,,,,,,,,,,,,
"20191011092327P040074854849001",1,,,,,,,,,,,,,,,
"20191011092457P030071609223001",1,"SAGE VIEW ADVISORY GROUP LLC","330818667",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011094131P030049355069001",1,,,,,,,,,,,,,,,
"20191011094753P030068009521001",1,,,,,,,,,,,,,,,
"20191011094803P030068010145001",1,,,,,,,,,,,,,,,
"20191011094941P030068016961001",1,,,,,,,,,,,,,,,
"20191011095112P030071705719001",1,,,,,,,,,,,,,,,
"20191011100100P030071731191001",1,,,,,,,,,,,,,,,
"20191011100454P040003201993001",1,,,,,,,,,,,,,,,
"20191011100858P030068068225001",1,,,,,,,,,,,,,,,
"20191011101956P040074878887001",1,,,,,,,,,,,,,,,
"20191011102834P030049475309001",1,,,,,,,,,,,,,,,
"20191011102954P040075070801001",1,,,,,,,,,,,,,,,
"20191011103032P040074915479001",1,,,,,,,,,,,,,,,
"20191011103730P040075092481001",1,,,,,,,,,,,,,,,
"20191011103853P040075096129001",1,,,,,,,,,,,,,,,
"20191011103947P040074941415001",1,,,,,,,,,,,,,,,
"20191011104109P030068156673001",1,,,,,,,,,,,,,,,
"20191011104527P040048038013001",1,,,,,,,,,,,,,,,
"20191011105521P040074969927001",1,,,,,,,,,,,,,,,
"20191011105859P040075154993001",5,"MSCI","134038723","7 WORLD TRADE CENTER, 49TH FLOOR","250 GREENWICH STREET","NEW YORK","NY",10007,,,,,,,,"NO RESPONSE TO QUESTIONNAIRE."
"20191011105859P040075154993001",4,"FLICK GOCKE SCHAUMBURG",,,,,,,,,,,,,,"NO RESPONSE TO QUESTIONNAIRE."
"20191011105859P040075154993001",3,"BLACKROCK FINANCIAL MGMT, INC","943112180","40 EAST 52ND STREET",,"NEW YORK","NY",10022,,,,,,,,"NO RESPONSE TO QUESTIONNAIRE."
"20191011105859P040075154993001",2,"INVESCO PRIVATE CAPITAL","133725888","1166 AVENUE OF AMERICAS","25TH FLOOR","NEW YORK","NY",10036,,,,,,,,"NO RESPONSE TO QUESTIONNAIRE."
"20191011105859P040075154993001",1,"NORTHERN TRUST","361561860","50 S. LASALLE STREET",,"CHICAGO","IL",60675,,,,,,,,"NO RESPONSE TO QUESTIONNAIRE."
"20191011105911P030068203041001",1,,,,,,,,,,,,,,,
"20191011110341P030068213345001",1,,,,,,,,,,,,,,,
"20191011111412P030071899079001",1,,,,,,,,,,,,,,,
"20191011111509P030049564957001",1,,,,,,,,,,,,,,,
"20191011111544P030049567261001",1,,,,,,,,,,,,,,,
"20191011111657P030038955663001",1,,,,,,,,,,,,,,,
"20191011111943P030071920231001",1,,,,,,,,,,,,,,,
"20191011112056P040048156253001",1,,,,,,,,,,,,,,,
"20191011112240P030068256081001",1,,,,,,,,,,,,,,,
"20191011113313P040075215457001",1,,,,,,,,,,,,,,,
"20191011113605P040075219633001",1,,,,,,,,,,,,,,,
"20191011113608P040075219825001",1,,,,,,,,,,,,,,,
"20191011113858P040048201837001",1,,,,,,,,,,,,,,,
"20191011113925P040048202909001",1,,,,,,,,,,,,,,,
"20191011114507P030068328209001",1,,,,,,,,,,,,,,,
"20191011120425P040075309873001",1,,,,,,,,,,,,,,,
"20191011121052P040075175159001",1,,,,,,,,,,,,,,,
"20191011122742P030068463857001",1,,,,,,,,,,,,,,,
"20191011122803P030068464545001",1,,,,,,,,,,,,,,,
"20191011123113P030072117607001",1,,,,,,,,,,,,,,,
"20191011124352P030072173383001",1,,,,,,,,,,,,,,,
"20191011124715P030068502449001",1,,,,,,,,,,,,,,,
"20191011125438P030072212471001",1,,,,,,,,,,,,,,,
"20191011125553P030072215799001",1,"CHARLES SCHWAB & CO., INC.","941737782",,,,,,,,,,,,,"DIRECT AND INDIRECT COMPENSATION"
"20191011125755P040075444081001",1,,,,,,,,,,,,,,,
"20191011130750P040048363869001",1,,,,,,,,,,,,,,,
"20191011131502P030072282647001",1,,,,,,,,,,,,,,,
"20191011132216P040075406295001",1,,,,,,,,,,,,,,,
"20191011132401P040075531889001",1,,,,,,,,,,,,,,,
"20191011132814P030039046671001",1,,,,,,,,,,,,,,,
"20191011132919P030068640385001",1,,,,,,,,,,,,,,,
"20191011133401P040075567393001",1,,,,,,,,,,,,,,,
"20191011134011P040003797845001",1,,,,,,,,,,,,,,,
"20191011134656P030072412583001",17,"BROOKFIELD REAL EST PARTNERS II, LP","133519673",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",16,"WESTBROOK REAL ESTATE FUND V, LP","861089107",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",15,"WESTBROOK REAL ESTATE FUND VI, LP","710987211",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",14,"WESTBROOK REAL ESTATE FUND VII, LP","205372857",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",13,"WESTBROOK REAL ESTATE FUND VIII, LP","261870363",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",12,"YORKTOWN VIII, LP","262754039",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",11,"YORKTOWN IX, LP","273125579",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",10,"YORKTOWN X, LP","462445852",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",9,"MACQUARIE ASIA INFRASTRUCTURE II LP",,"TWO EMBARCADERO CENTER, SUITE 200",,"SAN FRANCISCO","CA",94111,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",8,"EQT INFRASTRUCTURE III, LP",,"THE GRACE BUILDING","1114 AVE OF THE AMERICAS, 45TH FL","NEW YORK","NY",10036,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",7,"DRA IX, LP","352566024",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",6,"COHEN & STEERS CAPITAL","133353336",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",5,"DRA VIII, LP","371734472",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",4,"WESTBROOK REAL ESTATE FUND IX, LP","800767627",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",3,"WESTBROOK REAL ESTATE FUND X, LP","371768594",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",2,"ETP V, LP","812984721",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134656P030072412583001",1,"YORKTOWN, XI, LP","462445852",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011134747P040075484439001",1,,,,,,,,,,,,,,,
"20191011134818P040075601265001",1,"INTEGRATED SOFTWARE APPLICATIONS IN","650790515","1945 DOMINION WAY, STE 110",,"COLORADO SPRINGS","CO",80918,,,,,,,,"FAILED TO PROVIDE SCHEDULE C"
"20191011135240P040048455853001",1,,,,,,,,,,,,,,,
"20191011135352P040075506823001",1,"LOOMIS SAYLES & COMPANY, LP","043200030",,,,,,,,,,,,,"SCHEDULE C DISCLOSURE"
"20191011140606P030072467303001",1,,,,,,,,,,,,,,,
"20191011141319P040075571543001",1,,,,,,,,,,,,,,,
"20191011141510P030072491031001",1,,,,,,,,,,,,,,,
"20191011141540P030049834893001",1,,,,,,,,,,,,,,,
"20191011141808P030003565637001",1,"ALERUS FINANCIAL","456062081",,,,,,,,,,,,,"ALL SCHEDULE C INFORMATION"
"20191011141821P030003564473001",1,,,,,,,,,,,,,,,
"20191011142020P030068794209001",1,,,,,,,,,,,,,,,
"20191011142055P030003566501001",1,,,,,,,,,,,,,,,
"20191011142141P030049856365001",1,,,,,,,,,,,,,,,
"20191011142225P030049858877001",1,,,,,,,,,,,,,,,
"20191011143358P030003570517001",1,,,,,,,,,,,,,,,
"20191011143505P030068893057001",1,,,,,,,,,,,,,,,
"20191011143711P030039140127001",1,,,,,,,,,,,,,,,
"20191011144010P030068912161001",1,,,,,,,,,,,,,,,
"20191011144027P040075741479001",1,,,,,,,,,,,,,,,
"20191011144244P040075789041001",1,,,,,,,,,,,,,,,
"20191011145050P030072646903001",1,,,,,,,,,,,,,,,
"20191011145539P040048619837001",1,,,,,,,,,,,,,,,
"20191011145840P040048624157001",1,,,,,,,,,,,,,,,
"20191011145858P030072675207001",1,,,,,,,,,,,,,,,
"20191011150221P030068963665001",1,,,,,,,,,,,,,,,
"20191011150229P030049935165001",1,,,,,,,,,,,,,,,
"20191011150458P030072686967001",1,,,,,,,,,,,,,,,
"20191011150549P030072688343001",1,,,,,,,,,,,,,,,
"20191011150642P030072690487001",1,,,,,,,,,,,,,,,
"20191011150753P030003574137001",1,,,,,,,,,,,,,,,
"20191011151120P030003577013001",1,,,,,,,,,,,,,,,
"20191011151211P040075894033001",1,,,,,,,,,,,,,,,
"20191011152851P040075941105001",1,,,,,,,,,,,,,,,
"20191011153138P030049987085001",1,,,,,,,,,,,,,,,
"20191011153557P040075968321001",1,,,,,,,,,,,,,,,
"20191011153713P030039265311001",1,,,,,,,,,,,,,,,
"20191011154449P040048717309001",1,,,,,,,,,,,,,,,
"20191011154835P030072796279001",1,,,,,,,,,,,,,,,
"20191011155403P030069078209001",1,,,,,,,,,,,,,,,
"20191011160857P040076005415001",1,,,,,,,,,,,,,,,
"20191011161141P030072869271001",1,,,,,,,,,,,,,,,
"20191011161231P030069133921001",1,,,,,,,,,,,,,,,
"20191011161410P030069139537001",1,,,,,,,,,,,,,,,
"20191011161425P030003584633001",1,,,,,,,,,,,,,,,
"20191011162047P040048770093001",1,,,,,,,,,,,,,,,
"20191011165332P030039376063001",1,,,,,,,,,,,,,,,
"20191011171248P030050120941001",1,,,,,,,,,,,,,,,
"20191011171646P040076245585001",1,,,,,,,,,,,,,,,
"20191011172051P030069292737001",1,,,,,,,,,,,,,,,
"20191011172727P030073047655001",1,,,,,,,,,,,,,,,
"20191011172735P030073047783001",1,,,,,,,,,,,,,,,
"20191011172835P030073049927001",1,,,,,,,,,,,,,,,
"20191011172950P040076194935001",4,"STANDARD LIFE INVESTMENTS GLOBAL","980631992",,,,,,,,,,,,,"SCHEDULE C INDIRECT COMPENSATION DISCLOSURE"
"20191011172950P040076194935001",3,"NORTHGATE IV, L.P.","261902666",,,,,,,,,,,,,"SCHEDULE C INDIRECT COMPENSATION DISCLOSURE"
"20191011172950P040076194935001",2,"MESIROW ADVANCED STRATEGIES, INC.","363741067",,,,,,,,,,,,,"SCHEDULE C INDIRECT COMPENSATION DISCLOSURE"
"20191011172950P040076194935001",1,"AURORA OFFSHORE FUND LTD.","364040234",,,,,,,,,,,,,"SCHEDULE C INDIRECT COMPENSATION DISCLOSURE"
"20191011173552P040076285281001",1,,,,,,,,,,,,,,,
"20191011174538P040048855549001",1,,,,,,,,,,,,,,,
"20191011175528P040048863645001",1,,,,,,,,,,,,,,,
"20191011180012P040076341137001",1,,,,,,,,,,,,,,,
"20191011181455P040076367521001",1,,,,,,,,,,,,,,,
"20191011182338P030073151431001",1,,,,,,,,,,,,,,,
"20191011183508P030073169559001",1,,,,,,,,,,,,,,,
"20191011185500P040076360279001",1,,,,,,,,,,,,,,,
"20191011185807P040076366167001",1,,,,,,,,,,,,,,,
"20191011192439P030073243879001",1,,,,,,,,,,,,,,,
"20191011195108P030073280503001",1,,,,,,,,,,,,,,,
"20191011204755P040076592241001",1,"WELLS FARGO INSURANCE SERVICES","561882208",,,,,,,,,,,,,
"20191011223752P030003604565001",1,,,,,,,,,,,,,,,
"20191012081522P030070472193001",1,,,,,,,,,,,,,,,
"20191012110214P040077827473001",2,"SOUTHEASTERN","620951781",,,,,,,,,,,,,"INDIRECT COMPENSATION DISCLOSURE"
"20191012110214P040077827473001",1,"OFFICETEAM","941648752",,,,,,,,,,,,,"INDIRECT COMPENSATION DISCLOSRE"
"20191012112506P040003910069001",1,"WELLS FARGO BANK, N.A.",,"420 MONNTGOMERY ST",,"SAN FRANCISCO","CA",94104,,,,,,,,"INDIRECT COMPENSATION"
"20191012145825P030074956759001",1,,,,,,,,,,,,,,,
"20191012172516P040049893661001",1,"INTEGRATED SOFTWARE APPLICATIONS IN","650790515",,,,,,,,,,,,,"FAILED TO PROVIDE SCHEDULE C"
"20191013070224P030003687929005",6,"ADVISORY RESEARCH","362831881",,,,,,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013070224P030003687929005",5,"AMERICAN HEALTH HOLDING","311368946",,,,,,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013070224P030003687929005",4,"NASSAU-SUFFOLK RADIOLOGICAL AS","112239505",,,,,,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013070224P030003687929005",3,"APPSOLUTE CONSULTING GROUP, LLC","133962870","2 WEST 45TH STREET","SUITE 1206","NEW YORK","NY",10036,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013070224P030003687929005",2,"RUSKIN MOSCOU FATISCHEK P.C.",,"1425 REXCORP PLAZA GLENN CURTISS","BLVD","UNIONDALE","NY",11556,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013070224P030003687929005",1,"MEDICAL COST MANAGEMENT CORP","363445315",,,,,,,,,,,,,"INFORMATION ON INDIRECT COMPENSATION."
"20191013091138P040079736743001",1,,,,,,,,,,,,,,,
"20191013125036P040080000887001",1,,,,,,,,,,,,,,,
"20191013205541P040080729063003",2,"SOUTHERNSUN ASSET MANAGEMENT LLC","272990431",,,,,,,,,,,,,"SERVICE PROVIDER FAILED TO PROVIDE DISCLOSURE OF INDIRECT COMPENSATION, IF ANY."
"20191013205541P040080729063003",1,"LANDMARK EQUITY ADVISORS, LLC","061519082",,,,,,,,,,,,,"SERVICE PROVIDER FAILED TO PROVIDE DISCLOSURE OF INDIRECT COMPENSATION, IF ANY."
"20191013205541P040080729063004",5,"USI INSURANCE SERVICES NORTHWEST","911176315",,,,,,,,,,,,,"THE SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY"
"20191013205541P040080729063004",4,"HUB INTERNATIONAL NORTHWEST LLC",,"PO BOX 3018",,"BOTHELL","WA",980143018,,,,,,,,"THE SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY"
"20191013205541P040080729063004",3,"PARKER SMITH & FEEK, INC.",,"2233 112TH AVE NE",,"BELLEVUE","WA",980042936,,,,,,,,"THE SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY"
"20191013205541P040080729063004",2,"ASSURED PARTNERS LLC","383942963",,,,,,,,,,,,,"THE SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY"
"20191013205541P040080729063004",1,"ALLIANT INSURANCE SERVICES INC.",,"1420 5TH AVE 1500",,"SEATTLE","WA",98101,,,,,,,,"THE SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY"
"20191013214057P040080872311002",2,"CHARLES SCHWAB CO., INC.",,"P.O. BOX 628291",,"ORLANDO","FL",328628291,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY."
"20191013214057P040080872311002",1,"COMERICA BANK","421741646",,,,,,,,,,,,,"SERVICE PROVIDER DID NOT PROVIDE INFORMATION REGARDING INDIRECT COMPENSATION, IF ANY."
"20191013223305P040081025191001",2,"AURORA INVESTMENT MANAGEMENT LLC","364040234",,,,,,,,,,,,,"INDIRECT COMPENSATION"
"20191013223305P040081025191001",1,"PACIFIC INVESTMENT MGMT CO LLC","330629048",,,,,,,,,,,,,"INDIRECT COMPENSATION"
"20191014060812P030078370135001",1,"CREDIT SUISSE ASSET MANAGEMENT, LLC","132774791",,,,,,,,,,,,,"DIRECT AND INDIRECT COMPENSATION."
"20191014074055P040081848647001",1,,,,,,,,,,,,,,,
"20191014074401P040052566813001",1,,,,,,,,,,,,,,,
"20191014075724P030073854721001",1,,,,,,,,,,,,,,,
"20191014080918P040052588381001",1,,,,,,,,,,,,,,,
"20191014082550P030078632551001",1,,,,,,,,,,,,,,,
"20191014083210P040081389089001",11,"BRANDON BUNTING",,"1101 KERMIT DRIVE SUITE 800",,"NASHVILLE","TN",37217,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE EMPLOYEE RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE EMPLOYEE DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",10,"VERIZON",,"PO BOX 489",,"NEWARK","NJ",7101,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",9,"TRANSUNION RISK & ALTERNATIVE DATA","463901689",,,,,,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",8,"CHRIS HARRELL",,"1101 KERMIT DRIVE SUITE 800",,"NASHVILLE","TN",37217,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE EMPLOYEE RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE EMPLOYEE DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",7,"SHANNON COTTER",,"1101 KERMIT DRIVE SUITE 800",,"NASHVILLE","TN",37217,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE EMPLOYEE RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE EMPLOYEE DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",6,"MAILFINANCE","942984524",,,,,,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",5,"TOTALFUNDS BY HASLER","161753763",,,,,,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",4,"DE LAGE LANDEN","381904500",,,,,,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",3,"WINDSTREAM CORPORATION","200792300",,,,,,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",2,"CONNIE CORNELIUS",,"1101 KERMIT DR, STE 800",,"NASHVILLE","TN",37217,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE EMPLOYEE RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE EMPLOYEE DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014083210P040081389089001",1,"THE OAKS TOWER AND GARDENS",,"1101 KERMIT DRIVE",,"NASHVILLE","TN",37217,,,,,,,,"THE FUND WAS UNABLE TO DETERMINE IF THE SERVICE PROVIDER RECEIVED ANY INDIRECT COMPENSATION BECAUSE THE SERVICE PROVIDER DID NOT RESPOND TO THE COMPENSATION QUESTIONNAIRE."
"20191014084317P040082026855001",1,,,,,,,,,,,,,,,
"20191014085334P030073942961001",1,"OPTUM","112581812",,,,,,,,,,,,,"UNABLE TO PROVIDE DIRECT AND INDIRECT COMPENSATION PAID BY THE PLAN"
"20191014085334P030073942977001",1,"OPTUM","112581812",,,,,,,,,,,,,"UNABLE TO PROVIDE DIRECT AND INDIRET COMPENSATION PAID BY THE PLAN"
"20191014085659P030073956337001",1,,,,,,,,,,,,,,,
"20191014085912P030078743079001",1,,,,,,,,,,,,,,,
"20191014090014P030052764733004",1,"SEGAL MARCO ADVISORS","363555078","25 BRAINTREE HILL OFFICE PARK",,"BRAINTREE","MA",2184,,,,,,,,"PROVIDER FAILED TO PROVIDE INDIRECT COMPENSATION INFORMATION"
"20191014091228P030043534207001",1,,,,,,,,,,,,,,,
"20191014091507P040081552641001",1,,,,,,,,,,,,,,,
"20191014092104P040052633901001",1,"CHARLES SCHWAB & CO., INC.","941737782",,,,,,,,,,,,,"NO EIN PROVIDED FOR CONESTOGA CAPITAL ADVISORS, LEGG MASON, VANECK, AND ZEO"
"20191014092841P030052834429001",1,,,,,,,,,,,,,,,
"20191014093456P030074037233001",1,,,,,,,,,,,,,,,
"20191014093758P030078871335001",1,,,,,,,,,,,,,,,
"20191014100251P030043592975001",1,,,,,,,,,,,,,,,
"20191014101144P030074129937001",1,,,,,,,,,,,,,,,
"20191014102305P030078998807001",1,,,,,,,,,,,,,,,
"20191014103542P040081799633001",1,,,,,,,,,,,,,,,
"20191014103707P030052970077001",1,,,,,,,,,,,,,,,
"20191014104016P040081811489001",1,,,,,,,,,,,,,,,
"20191014104859P030079064599001",1,,,,,,,,,,,,,,,
"20191014104944P030074249777001",1,,,,,,,,,,,,,,,
"20191014111623P040082434199001",1,,,,,,,,,,,,,,,
